document,language,variety,annotator_a,annotator_b,type,span_a_tokens,span_b_tokens,text_a,text_b,discr_type,gold_version
DE-CURRENT/2_Manually-Segmented/wiki_lit_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,580:586,583:586,Siehe dazu : Digitale Schriftlichkeit .,Digitale Schriftlichkeit .,other-arbitrary boundary,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_lit_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,727:733,727:737,Leser beiderlei Geschlechts lasen diese Ware,"Leser beiderlei Geschlechts lasen diese Ware und bestanden darauf ,",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_lit_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,733:737,727:737,"und bestanden darauf ,","Leser beiderlei Geschlechts lasen diese Ware und bestanden darauf ,",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,20:25,20:37,der von Bäumen dominiert wird,"der von Bäumen dominiert wird und eine gewisse , vom Deutungszusammenhang abhängige Mindestdeckung und Mindestgröße überschreitet .",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,25:37,20:37,"und eine gewisse , vom Deutungszusammenhang abhängige Mindestdeckung und Mindestgröße überschreitet .","der von Bäumen dominiert wird und eine gewisse , vom Deutungszusammenhang abhängige Mindestdeckung und Mindestgröße überschreitet .",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,89:97,89:104,die „ im Wesentlichen aus Bäumen aufgebaut ist,"die „ im Wesentlichen aus Bäumen aufgebaut ist und eine so große Fläche bedeckt ,",subordination-comparison,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,97:104,89:104,"und eine so große Fläche bedeckt ,","die „ im Wesentlichen aus Bäumen aufgebaut ist und eine so große Fläche bedeckt ,",subordination-comparison,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,222:230,222:236,Zu den Bedeutungsrändern hin wird der Begriff unscharf,"Zu den Bedeutungsrändern hin wird der Begriff unscharf und umfasst Flächen und Vegetationsformen ,",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,230:236,222:236,"und umfasst Flächen und Vegetationsformen ,","Zu den Bedeutungsrändern hin wird der Begriff unscharf und umfasst Flächen und Vegetationsformen ,",syntax-coordinated clause missed,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,251:313,251:285,"Bei einem weltweiten Überblick wurden allein in juristischem Zusammenhang 63 voneinander verschiedene , nationale Definitionen von „ Wald “ gezählt , für den für die Definition wesentlichen Begriff „ Baum “ 149 Definitionen.[2 ] Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland","Bei einem weltweiten Überblick wurden allein in juristischem Zusammenhang 63 voneinander verschiedene , nationale Definitionen von „ Wald “ gezählt , für den für die Definition wesentlichen Begriff „ Baum “ 149 Definitionen.[2 ]",syntax-sentence boundary,annotator_b
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,251:313,285:349,"Bei einem weltweiten Überblick wurden allein in juristischem Zusammenhang 63 voneinander verschiedene , nationale Definitionen von „ Wald “ gezählt , für den für die Definition wesentlichen Begriff „ Baum “ 149 Definitionen.[2 ] Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland","Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland ( im englischen Sprachraum unter rangeland gefasst , z. B. auch Almen)[6 ] und offenen , zum Beispiel durch Beweidung oder Übernutzung degradierten , nur teilweise baumbestandenen Flächen , aber auch natürlicherweise teilweise offenen Baumsavannen .",syntax-sentence boundary,annotator_b
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,313:326,285:349,"( im englischen Sprachraum unter rangeland gefasst , z. B. auch Almen)[6 ]","Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland ( im englischen Sprachraum unter rangeland gefasst , z. B. auch Almen)[6 ] und offenen , zum Beispiel durch Beweidung oder Übernutzung degradierten , nur teilweise baumbestandenen Flächen , aber auch natürlicherweise teilweise offenen Baumsavannen .",style-embedded example,annotator_b
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,326:337,285:349,"und offenen , zum Beispiel durch Beweidung oder Übernutzung degradierten ,","Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland ( im englischen Sprachraum unter rangeland gefasst , z. B. auch Almen)[6 ] und offenen , zum Beispiel durch Beweidung oder Übernutzung degradierten , nur teilweise baumbestandenen Flächen , aber auch natürlicherweise teilweise offenen Baumsavannen .",style-embedded example,annotator_b
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,337:349,285:349,"nur teilweise baumbestandenen Flächen , aber auch natürlicherweise teilweise offenen Baumsavannen .","Wichtig ist die Abgrenzung zum Beispiel gegenüber Plantagen aus Baumarten ( zum Beispiel auch Energieholz-Plantagen , Ölpalmen-Plantagen[5 ] ) baumbestandenen Parks und Grünanlagen , zumindest teilweise baumbestandenem Weideland ( im englischen Sprachraum unter rangeland gefasst , z. B. auch Almen)[6 ] und offenen , zum Beispiel durch Beweidung oder Übernutzung degradierten , nur teilweise baumbestandenen Flächen , aber auch natürlicherweise teilweise offenen Baumsavannen .",style-embedded example,annotator_b
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,452:460,452:480,Gemäß dieser Definitionen sind auch nicht-baumbestandene Flächen enthalten,"Gemäß dieser Definitionen sind auch nicht-baumbestandene Flächen enthalten ( forstlich teilweise als „ Nichtholzboden “ bezeichnet ): zum Beispiel Wildwiesen , Holzlagerplätze , Sturmwurfflächen[10 ] und Kahlschläge.[11 ]",style-inlay,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,460:469,452:480,( forstlich teilweise als „ Nichtholzboden “ bezeichnet ):,"Gemäß dieser Definitionen sind auch nicht-baumbestandene Flächen enthalten ( forstlich teilweise als „ Nichtholzboden “ bezeichnet ): zum Beispiel Wildwiesen , Holzlagerplätze , Sturmwurfflächen[10 ] und Kahlschläge.[11 ]",style-inlay,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,469:480,452:480,"zum Beispiel Wildwiesen , Holzlagerplätze , Sturmwurfflächen[10 ] und Kahlschläge.[11 ]","Gemäß dieser Definitionen sind auch nicht-baumbestandene Flächen enthalten ( forstlich teilweise als „ Nichtholzboden “ bezeichnet ): zum Beispiel Wildwiesen , Holzlagerplätze , Sturmwurfflächen[10 ] und Kahlschläge.[11 ]",style-inlay,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,698:704,698:712,Diese Fläche kann deutlich größer sein,Diese Fläche kann deutlich größer sein als es juristische Definitionen vorsehen oder bestimmen.[14][15 ],subordination-comparison,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,704:712,698:712,als es juristische Definitionen vorsehen oder bestimmen.[14][15 ],Diese Fläche kann deutlich größer sein als es juristische Definitionen vorsehen oder bestimmen.[14][15 ],subordination-comparison,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,787:789,787:801,"Jungbestände ,","Jungbestände , deren Bäume die notwendige Kronenfläche und Höhe bisher nicht erreicht haben ,",subordination-relative clause,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,789:801,787:801,"deren Bäume die notwendige Kronenfläche und Höhe bisher nicht erreicht haben ,","Jungbestände , deren Bäume die notwendige Kronenfläche und Höhe bisher nicht erreicht haben ,",subordination-relative clause,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,1018:1024,1018:1040,sofern ihre Deckung 40 % überschreitet,"sofern ihre Deckung 40 % überschreitet ( d. h. , der Abstand zwischen zwei Baumkronen höchstens dem Durchmesser der Krone entspricht).[21 ]",subordination-comparison,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,1024:1040,1018:1040,"( d. h. , der Abstand zwischen zwei Baumkronen höchstens dem Durchmesser der Krone entspricht).[21 ]","sofern ihre Deckung 40 % überschreitet ( d. h. , der Abstand zwischen zwei Baumkronen höchstens dem Durchmesser der Krone entspricht).[21 ]",style-inlay,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,1118:1127,1118:1143,"Natürliche Jungbestände und alle Pflanzungen ( plantations ) ,","Natürliche Jungbestände und alle Pflanzungen ( plantations ) , welche eine Kronendeckung von 10–30 % oder Höhe von 2–5 m erst später erreichen können ,",subordination-relative clause,annotator_a
DE-CURRENT/2_Manually-Segmented/wiki_wald_1.tagged.tsv,DE,DE_CURRENT,A1,A5,partial_overlap,1127:1143,1118:1143,"welche eine Kronendeckung von 10–30 % oder Höhe von 2–5 m erst später erreichen können ,","Natürliche Jungbestände und alle Pflanzungen ( plantations ) , welche eine Kronendeckung von 10–30 % oder Höhe von 2–5 m erst später erreichen können ,",subordination-relative clause,annotator_a
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,0:6,0:3,< body > Erste Vorlesung .,< body >,other-arbitrary boundary,annotator_a
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,0:6,3:6,< body > Erste Vorlesung .,Erste Vorlesung .,other-arbitrary boundary,annotator_a
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,59:65,59:69,"sie betasten das schönste Gepräge ,","sie betasten das schönste Gepräge , den reinsten Grund ,",other-arbitrary boundary,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,65:83,59:69,"den reinsten Grund , lassen die köstlichsten Stücke zwischen dem Daumen und Zeigefinger hin- und her gehen ,","sie betasten das schönste Gepräge , den reinsten Grund ,",other-arbitrary boundary,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,65:83,69:83,"den reinsten Grund , lassen die köstlichsten Stücke zwischen dem Daumen und Zeigefinger hin- und her gehen ,","lassen die köstlichsten Stücke zwischen dem Daumen und Zeigefinger hin- und her gehen ,",other-arbitrary boundary,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,177:193,177:204,"an die qualvolle Hinrichtung Rovaillac ’s erinnernd , des fanatischen Mörders jenes Gütigsten der Könige ,","an die qualvolle Hinrichtung Rovaillac ’s erinnernd , des fanatischen Mörders jenes Gütigsten der Könige , welcher Jedem seiner Unterthanen ein Huhn in m Reis wünschte .",subordination-relative clause,annotator_a
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,193:204,177:204,welcher Jedem seiner Unterthanen ein Huhn in m Reis wünschte .,"an die qualvolle Hinrichtung Rovaillac ’s erinnernd , des fanatischen Mörders jenes Gütigsten der Könige , welcher Jedem seiner Unterthanen ein Huhn in m Reis wünschte .",subordination-relative clause,annotator_a
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,204:236,204:224,"Unter dessen ist ein Dritter noch bei m Rindfleisch und versichert , mit der Gabel in der rechten Hand , habe er gesottenes Rindfleisch , so frage er nach nichts weiter .","Unter dessen ist ein Dritter noch bei m Rindfleisch und versichert , mit der Gabel in der rechten Hand ,",syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,204:236,224:229,"Unter dessen ist ein Dritter noch bei m Rindfleisch und versichert , mit der Gabel in der rechten Hand , habe er gesottenes Rindfleisch , so frage er nach nichts weiter .","habe er gesottenes Rindfleisch ,",syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,204:236,229:236,"Unter dessen ist ein Dritter noch bei m Rindfleisch und versichert , mit der Gabel in der rechten Hand , habe er gesottenes Rindfleisch , so frage er nach nichts weiter .",so frage er nach nichts weiter .,syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,236:250,236:242,"Wenn nur , meint er , der frische Gurkensalat aus gepreßt worden wäre ,","Wenn nur , meint er ,",subordination-conditional,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,236:250,242:250,"Wenn nur , meint er , der frische Gurkensalat aus gepreßt worden wäre ,","der frische Gurkensalat aus gepreßt worden wäre ,",subordination-conditional,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,268:275,268:271,"und meint , er äße was .","und meint ,",discourse-reported speech,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,268:275,271:275,"und meint , er äße was .",er äße was .,discourse-reported speech,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,275:290,275:285,"Leute , welche sich anmaßen , transchiren zu können , ermangeln der ersten Grundbegriffe ,","Leute , welche sich anmaßen , transchiren zu können ,",subordination-relative clause,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,275:290,285:290,"Leute , welche sich anmaßen , transchiren zu können , ermangeln der ersten Grundbegriffe ,","ermangeln der ersten Grundbegriffe ,",subordination-relative clause,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,436:449,436:443,"Wie aber Millionen nicht Blinde sterben , ohne sehen gelernt zu haben ,","Wie aber Millionen nicht Blinde sterben ,",syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,436:449,443:449,"Wie aber Millionen nicht Blinde sterben , ohne sehen gelernt zu haben ,","ohne sehen gelernt zu haben ,",syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,449:466,449:460,"also auch ißt eine gleiche Legion , ohne zu schmecken , bis sie nicht mehr ißt .","also auch ißt eine gleiche Legion , ohne zu schmecken ,",syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,449:466,460:466,"also auch ißt eine gleiche Legion , ohne zu schmecken , bis sie nicht mehr ißt .",bis sie nicht mehr ißt .,syntax-coordinated clause missed,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,660:669,660:666,"was ich über diesen Gegenstand erfahren und gedacht ,",was ich über diesen Gegenstand erfahren,style-ellipsis,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,660:669,666:669,"was ich über diesen Gegenstand erfahren und gedacht ,","und gedacht ,",style-ellipsis,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,702:719,702:714,"aber trotz dem ist die Welt relativ um kein Haar anders , als sie angeschaut wird ,","aber trotz dem ist die Welt relativ um kein Haar anders ,",subordination-comparison,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,702:719,714:719,"aber trotz dem ist die Welt relativ um kein Haar anders , als sie angeschaut wird ,","als sie angeschaut wird ,",subordination-comparison,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,784:792,784:789,"und Wesen , welche leben und empfinden .","und Wesen , welche leben",style-ellipsis,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,784:792,789:792,"und Wesen , welche leben und empfinden .",und empfinden .,style-ellipsis,annotator_b
DE-HIST/2_Manually-Segmented/anthus_part_1.tagged.tsv,DE,DE_HIST,A4,A5,partial_overlap,811:841,811:828,"höchstens geht dar aus , in Beziehung auf das Menschenreich , das wenig tröstliche Resultat hervor , daß sehr viele Mitglieder derselben weder zu empfinden noch zu leben wissen .","höchstens geht dar aus , in Beziehung auf das Menschenreich , das wenig tröstliche Resultat hervor ,",syntax-coordinated clause missed,annotator_b
